unityGameTime;leftEyeClosedValue;rightEyeClosedValue;rightCheekRiseValue;leftCheekRiseValue;rightSmileValue;leftSmileValue;rightDimplerValue;leftDimplerValue;rightEyeUpValue;leftEyeUpValue;rightEyeDownValue;leftEyeDownValue;rightEyeRightValue;leftEyeRightValue;rightEyeLeftValue;leftEyeLeftValue;leftBrowLowerValue;rightBrowLowerValue;leftInnerBrowRiseValue;rightInnerBrowRiseValue;leftLidTightnerValue;rightLidTightnerValue;jawDropValue;leftLidRiserValue;rightLidRiserValue;leftLipCornerDepressor;rightLipCornerDepressor;label;flag
19.862;0.356;0.315;0.037;0.055;0.038;0.027;0.000;0.000;0.000;0.000;0.377;0.351;0.000;0.000;0.195;0.104;0.227;0.200;0.007;0.002;0.024;0.086;0.036;0.000;0.000;0.029;0.008;natural;1
19.890;0.356;0.315;0.037;0.055;0.038;0.027;0.000;0.000;0.000;0.000;0.377;0.351;0.000;0.000;0.195;0.104;0.227;0.200;0.007;0.002;0.024;0.086;0.036;0.000;0.000;0.029;0.008;natural;1
19.919;0.847;0.894;0.037;0.055;0.033;0.027;0.000;0.000;0.000;0.000;0.062;0.126;0.000;0.000;0.176;0.085;0.242;0.215;0.010;0.003;0.021;0.082;0.032;0.000;0.000;0.048;0.029;natural;1
19.949;0.995;0.997;0.038;0.055;0.030;0.027;0.000;0.000;0.000;0.000;0.002;0.004;0.000;0.000;0.195;0.104;0.257;0.229;0.008;0.002;0.010;0.042;0.030;0.000;0.000;0.070;0.068;natural;1
19.974;1.000;1.000;0.038;0.055;0.029;0.027;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.135;0.044;0.260;0.233;0.006;0.002;0.004;0.031;0.029;0.000;0.000;0.067;0.058;natural;1
20.001;1.000;1.000;0.038;0.055;0.028;0.027;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.190;0.100;0.258;0.235;0.005;0.001;0.011;0.036;0.028;0.000;0.000;0.074;0.063;natural;1
20.029;1.000;1.000;0.038;0.054;0.028;0.027;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.133;0.043;0.278;0.259;0.014;0.012;0.014;0.038;0.028;0.000;0.000;0.148;0.138;natural;1
20.057;0.951;0.951;0.038;0.060;0.033;0.027;0.000;0.000;0.000;0.000;0.027;0.027;0.000;0.043;0.047;0.000;0.295;0.280;0.020;0.024;0.007;0.055;0.028;0.000;0.000;0.217;0.190;sad;2
20.086;0.951;0.951;0.038;0.060;0.033;0.027;0.000;0.000;0.000;0.000;0.027;0.027;0.000;0.043;0.047;0.000;0.295;0.280;0.020;0.024;0.007;0.055;0.028;0.000;0.000;0.217;0.190;sad;2
20.114;0.996;0.996;0.038;0.058;0.035;0.027;0.000;0.000;0.000;0.000;0.002;0.002;0.000;0.043;0.047;0.000;0.291;0.273;0.015;0.018;0.003;0.035;0.027;0.000;0.000;0.273;0.245;sad;2
20.141;1.000;1.000;0.038;0.057;0.032;0.027;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.150;0.060;0.296;0.271;0.013;0.014;0.002;0.021;0.017;0.000;0.000;0.338;0.311;sad;2
20.169;0.983;0.980;0.038;0.061;0.030;0.027;0.000;0.000;0.000;0.000;0.012;0.009;0.000;0.000;0.150;0.061;0.312;0.286;0.020;0.020;0.020;0.040;0.013;0.000;0.000;0.362;0.351;sad;2
20.197;0.998;0.980;0.038;0.063;0.029;0.027;0.000;0.000;0.000;0.000;0.021;0.001;0.000;0.000;0.149;0.060;0.325;0.299;0.019;0.017;0.019;0.047;0.012;0.000;0.000;0.329;0.304;sad;2
20.225;0.984;0.944;0.038;0.064;0.033;0.027;0.000;0.000;0.000;0.000;0.051;0.008;0.000;0.000;0.116;0.027;0.328;0.301;0.023;0.022;0.025;0.046;0.019;0.000;0.000;0.287;0.261;sad;2
20.253;0.984;0.944;0.038;0.064;0.033;0.027;0.000;0.000;0.000;0.000;0.051;0.008;0.000;0.000;0.116;0.027;0.328;0.301;0.023;0.022;0.025;0.046;0.019;0.000;0.000;0.287;0.261;sad;2
20.282;0.935;0.916;0.038;0.060;0.031;0.027;0.000;0.000;0.000;0.000;0.058;0.035;0.014;0.104;0.000;0.000;0.324;0.297;0.022;0.018;0.027;0.050;0.023;0.000;0.000;0.240;0.223;sad;2
20.309;0.902;0.887;0.038;0.057;0.029;0.017;0.000;0.000;0.000;0.000;0.078;0.057;0.031;0.122;0.000;0.000;0.327;0.304;0.026;0.023;0.028;0.047;0.025;0.000;0.000;0.237;0.223;sad;2
20.336;0.771;0.770;0.038;0.045;0.034;0.021;0.000;0.000;0.000;0.000;0.135;0.134;0.014;0.106;0.000;0.000;0.317;0.295;0.024;0.019;0.028;0.050;0.026;0.000;0.000;0.207;0.181;sad;2
20.364;0.710;0.711;0.038;0.048;0.031;0.023;0.000;0.000;0.000;0.000;0.174;0.174;0.068;0.160;0.000;0.000;0.311;0.282;0.023;0.016;0.050;0.059;0.026;0.000;0.000;0.156;0.138;sad;2
20.392;0.700;0.675;0.038;0.057;0.034;0.025;0.000;0.000;0.000;0.000;0.215;0.181;0.038;0.131;0.000;0.000;0.318;0.281;0.030;0.016;0.042;0.075;0.027;0.000;0.000;0.175;0.158;sad;2
20.420;0.700;0.675;0.038;0.057;0.034;0.025;0.000;0.000;0.000;0.000;0.215;0.181;0.038;0.131;0.000;0.000;0.318;0.281;0.030;0.016;0.042;0.075;0.027;0.000;0.000;0.175;0.158;sad;2
20.449;0.662;0.572;0.038;0.056;0.036;0.026;0.000;0.000;0.000;0.000;0.314;0.203;0.038;0.131;0.000;0.000;0.301;0.268;0.027;0.014;0.038;0.067;0.027;0.000;0.000;0.152;0.126;sad;2
20.476;0.636;0.586;0.038;0.056;0.032;0.026;0.000;0.000;0.000;0.000;0.294;0.226;0.029;0.123;0.000;0.000;0.295;0.259;0.025;0.014;0.035;0.063;0.027;0.000;0.000;0.148;0.141;natural;2
20.503;0.662;0.608;0.038;0.055;0.030;0.017;0.000;0.000;0.000;0.000;0.286;0.211;0.029;0.123;0.000;0.000;0.297;0.264;0.024;0.015;0.038;0.075;0.027;0.000;0.000;0.147;0.145;natural;2
20.531;0.683;0.639;0.038;0.060;0.029;0.014;0.000;0.000;0.000;0.000;0.261;0.197;0.043;0.137;0.000;0.000;0.303;0.268;0.026;0.015;0.035;0.079;0.033;0.000;0.000;0.134;0.125;natural;2
20.559;0.683;0.639;0.038;0.060;0.029;0.014;0.000;0.000;0.000;0.000;0.261;0.197;0.043;0.137;0.000;0.000;0.303;0.268;0.026;0.015;0.035;0.079;0.033;0.000;0.000;0.134;0.125;natural;2
20.587;0.653;0.650;0.038;0.058;0.033;0.020;0.000;0.000;0.000;0.000;0.218;0.214;0.088;0.182;0.000;0.000;0.303;0.274;0.024;0.013;0.050;0.074;0.031;0.000;0.000;0.108;0.098;natural;2
20.616;0.729;0.766;0.038;0.062;0.031;0.023;0.000;0.000;0.000;0.000;0.144;0.197;0.127;0.220;0.000;0.000;0.307;0.278;0.023;0.014;0.046;0.071;0.035;0.000;0.000;0.095;0.070;natural;2
20.643;0.723;0.740;0.038;0.059;0.029;0.025;0.000;0.000;0.000;0.000;0.158;0.182;0.158;0.250;0.000;0.000;0.307;0.281;0.022;0.015;0.038;0.077;0.032;0.000;0.000;0.093;0.075;natural;2
20.670;0.721;0.730;0.038;0.062;0.028;0.026;0.000;0.000;0.000;0.000;0.164;0.176;0.162;0.254;0.000;0.000;0.307;0.283;0.021;0.015;0.051;0.073;0.030;0.000;0.000;0.101;0.076;natural;2
20.697;0.716;0.721;0.038;0.063;0.028;0.017;0.000;0.000;0.000;0.000;0.171;0.178;0.177;0.270;0.000;0.000;0.307;0.279;0.020;0.015;0.047;0.062;0.034;0.000;0.000;0.102;0.087;natural;2
20.725;0.716;0.721;0.038;0.063;0.028;0.017;0.000;0.000;0.000;0.000;0.171;0.178;0.177;0.270;0.000;0.000;0.307;0.279;0.020;0.015;0.047;0.062;0.034;0.000;0.000;0.102;0.087;natural;2
20.754;0.711;0.719;0.048;0.064;0.033;0.022;0.000;0.000;0.000;0.000;0.172;0.183;0.184;0.277;0.000;0.000;0.307;0.279;0.024;0.021;0.045;0.057;0.036;0.000;0.000;0.081;0.070;natural;2
20.782;0.735;0.780;0.044;0.065;0.035;0.024;0.000;0.000;0.000;0.000;0.134;0.197;0.177;0.268;0.000;0.000;0.307;0.279;0.023;0.020;0.062;0.060;0.032;0.000;0.000;0.077;0.066;natural;2
20.810;0.884;0.879;0.042;0.065;0.032;0.016;0.000;0.000;0.000;0.000;0.071;0.065;0.129;0.219;0.000;0.000;0.302;0.279;0.018;0.017;0.059;0.061;0.030;0.000;0.000;0.090;0.077;natural;2
20.837;0.975;0.963;0.049;0.065;0.035;0.021;0.000;0.000;0.000;0.000;0.019;0.011;0.000;0.000;0.138;0.051;0.303;0.279;0.018;0.017;0.050;0.062;0.029;0.000;0.000;0.096;0.083;natural;2
20.864;0.987;0.985;0.045;0.065;0.031;0.024;0.000;0.000;0.000;0.000;0.003;0.003;0.000;0.000;0.369;0.285;0.313;0.292;0.018;0.014;0.037;0.074;0.028;0.000;0.000;0.099;0.087;natural;2
20.893;0.979;0.954;0.050;0.071;0.030;0.017;0.000;0.000;0.000;0.000;0.006;0.003;0.000;0.000;0.556;0.474;0.329;0.308;0.022;0.015;0.059;0.101;0.028;0.000;0.000;0.095;0.089;natural;2
20.921;0.979;0.954;0.050;0.071;0.030;0.017;0.000;0.000;0.000;0.000;0.006;0.003;0.000;0.000;0.556;0.474;0.329;0.308;0.022;0.015;0.059;0.101;0.028;0.000;0.000;0.095;0.089;natural;2
20.949;0.968;0.927;0.052;0.069;0.029;0.013;0.000;0.000;0.018;0.018;0.000;0.000;0.000;0.000;0.556;0.474;0.317;0.301;0.018;0.011;0.105;0.095;0.028;0.000;0.000;0.094;0.072;natural;2
20.976;0.937;0.862;0.045;0.068;0.028;0.012;0.000;0.000;0.229;0.233;0.000;0.000;0.000;0.000;0.515;0.432;0.317;0.302;0.013;0.008;0.147;0.114;0.027;0.000;0.000;0.110;0.090;natural;2
21.003;0.944;0.826;0.042;0.067;0.028;0.012;0.000;0.000;0.273;0.277;0.000;0.000;0.000;0.000;0.452;0.368;0.315;0.292;0.014;0.006;0.177;0.193;0.033;0.000;0.000;0.211;0.184;sad;2
21.031;0.902;0.728;0.049;0.072;0.033;0.029;0.000;0.000;0.425;0.431;0.000;0.000;0.000;0.000;0.402;0.316;0.320;0.296;0.015;0.006;0.243;0.262;0.035;0.000;0.000;0.189;0.171;sad;2
21.059;0.539;0.535;0.052;0.070;0.031;0.028;0.000;0.000;0.522;0.528;0.000;0.000;0.000;0.000;0.353;0.265;0.306;0.288;0.015;0.006;0.233;0.314;0.032;0.000;0.000;0.163;0.129;sad;2
21.087;0.539;0.535;0.052;0.070;0.031;0.028;0.000;0.000;0.522;0.528;0.000;0.000;0.000;0.000;0.353;0.265;0.306;0.288;0.015;0.006;0.233;0.314;0.032;0.000;0.000;0.163;0.129;sad;2
21.116;0.036;0.206;0.036;0.047;0.034;0.028;0.000;0.000;0.528;0.534;0.000;0.000;0.000;0.000;0.356;0.269;0.240;0.254;0.013;0.005;0.113;0.113;0.018;0.000;0.000;0.119;0.104;natural;2
21.144;0.001;0.004;0.018;0.018;0.036;0.027;0.000;0.000;0.594;0.604;0.000;0.000;0.000;0.000;0.471;0.384;0.080;0.087;0.010;0.004;0.011;0.009;0.014;0.009;0.000;0.108;0.096;natural;2
21.172;0.000;0.000;0.013;0.013;0.037;0.027;0.000;0.000;0.518;0.527;0.000;0.000;0.000;0.000;0.471;0.385;0.036;0.039;0.007;0.003;0.001;0.001;0.012;0.034;0.009;0.118;0.119;natural;2
21.201;0.000;0.000;0.012;0.011;0.032;0.018;0.000;0.000;0.512;0.519;0.000;0.000;0.000;0.000;0.402;0.315;0.023;0.014;0.006;0.002;0.000;0.000;0.011;0.029;0.012;0.099;0.087;natural;2
21.229;0.000;0.000;0.011;0.011;0.030;0.014;0.000;0.000;0.354;0.358;0.000;0.000;0.000;0.000;0.335;0.249;0.018;0.006;0.005;0.002;0.000;0.000;0.011;0.024;0.014;0.132;0.133;natural;2
21.258;0.000;0.000;0.011;0.011;0.029;0.012;0.000;0.000;0.246;0.248;0.000;0.000;0.000;0.000;0.266;0.180;0.016;0.002;0.004;0.002;0.000;0.000;0.011;0.010;0.007;0.131;0.127;natural;2
21.287;0.000;0.000;0.011;0.011;0.029;0.012;0.000;0.000;0.246;0.248;0.000;0.000;0.000;0.000;0.266;0.180;0.016;0.002;0.004;0.002;0.000;0.000;0.011;0.010;0.007;0.131;0.127;natural;2
21.315;0.000;0.000;0.011;0.011;0.017;0.012;0.000;0.000;0.180;0.181;0.000;0.000;0.000;0.000;0.252;0.166;0.016;0.001;0.003;0.001;0.000;0.000;0.011;0.012;0.004;0.131;0.129;natural;2
21.343;0.000;0.000;0.011;0.011;0.020;0.011;0.000;0.000;0.174;0.176;0.000;0.000;0.000;0.000;0.235;0.149;0.015;0.001;0.002;0.001;0.000;0.000;0.011;0.013;0.010;0.126;0.114;natural;2
21.370;0.000;0.000;0.011;0.011;0.014;0.011;0.000;0.000;0.141;0.142;0.000;0.000;0.000;0.000;0.235;0.149;0.008;0.000;0.002;0.001;0.000;0.000;0.011;0.014;0.012;0.128;0.116;natural;2
21.398;0.000;0.000;0.011;0.011;0.019;0.011;0.000;0.000;0.082;0.082;0.000;0.000;0.000;0.000;0.208;0.123;0.004;0.000;0.001;0.001;0.000;0.000;0.011;0.006;0.006;0.124;0.109;natural;2
21.425;0.000;0.000;0.011;0.011;0.022;0.011;0.000;0.000;0.050;0.050;0.000;0.000;0.000;0.000;0.197;0.112;0.008;0.000;0.001;0.001;0.000;0.000;0.011;0.003;0.003;0.158;0.147;sad;2
21.454;0.000;0.000;0.011;0.011;0.022;0.011;0.000;0.000;0.050;0.050;0.000;0.000;0.000;0.000;0.197;0.112;0.008;0.000;0.001;0.001;0.000;0.000;0.011;0.003;0.003;0.158;0.147;sad;2
21.482;0.000;0.000;0.011;0.011;0.024;0.011;0.000;0.000;0.036;0.036;0.000;0.000;0.000;0.000;0.193;0.107;0.010;0.000;0.001;0.000;0.000;0.000;0.005;0.001;0.002;0.148;0.137;natural;2
21.509;0.141;0.000;0.020;0.019;0.025;0.011;0.000;0.000;0.000;0.000;0.054;0.187;0.000;0.000;0.117;0.031;0.111;0.069;0.001;0.000;0.000;0.006;0.006;0.001;0.001;0.147;0.131;natural;2
21.534;0.158;0.055;0.024;0.031;0.026;0.011;0.000;0.000;0.000;0.000;0.369;0.398;0.023;0.113;0.000;0.000;0.199;0.156;0.001;0.000;0.007;0.016;0.008;0.000;0.001;0.147;0.131;natural;2
21.562;0.600;0.470;0.026;0.048;0.017;0.011;0.000;0.000;0.000;0.000;0.380;0.243;0.084;0.177;0.000;0.000;0.269;0.215;0.002;0.000;0.011;0.021;0.009;0.000;0.000;0.163;0.142;sad;2
21.601;0.846;0.774;0.033;0.052;0.013;0.011;0.000;0.000;0.000;0.000;0.226;0.102;0.090;0.187;0.000;0.000;0.327;0.282;0.012;0.005;0.022;0.023;0.009;0.000;0.000;0.167;0.145;sad;2
21.627;0.885;0.815;0.036;0.054;0.020;0.011;0.000;0.000;0.000;0.000;0.202;0.076;0.137;0.233;0.000;0.000;0.307;0.266;0.011;0.004;0.020;0.036;0.010;0.000;0.000;0.161;0.140;sad;2
21.656;0.885;0.815;0.036;0.054;0.020;0.011;0.000;0.000;0.000;0.000;0.202;0.076;0.137;0.233;0.000;0.000;0.307;0.266;0.011;0.004;0.020;0.036;0.010;0.000;0.000;0.161;0.140;sad;2
21.685;0.776;0.762;0.037;0.054;0.023;0.011;0.000;0.000;0.000;0.000;0.170;0.146;0.144;0.240;0.000;0.000;0.299;0.267;0.010;0.004;0.019;0.032;0.010;0.000;0.000;0.157;0.129;sad;2
21.713;0.855;0.826;0.034;0.049;0.025;0.011;0.000;0.000;0.000;0.000;0.144;0.094;0.155;0.250;0.000;0.000;0.290;0.252;0.012;0.004;0.025;0.030;0.010;0.000;0.000;0.164;0.140;sad;2
21.754;0.995;0.974;0.032;0.045;0.026;0.011;0.000;0.000;0.000;0.000;0.041;0.003;0.154;0.248;0.000;0.000;0.286;0.247;0.010;0.004;0.022;0.029;0.010;0.000;0.000;0.142;0.129;natural;2
21.782;0.976;0.964;0.030;0.043;0.026;0.011;0.000;0.000;0.000;0.000;0.035;0.015;0.060;0.153;0.000;0.000;0.276;0.240;0.009;0.005;0.008;0.021;0.011;0.000;0.000;0.174;0.159;sad;2
21.809;0.999;0.962;0.034;0.041;0.027;0.011;0.000;0.000;0.000;0.000;0.058;0.001;0.000;0.085;0.007;0.000;0.273;0.236;0.009;0.004;0.004;0.023;0.011;0.000;0.000;0.145;0.135;natural;2
21.837;0.853;0.875;0.036;0.040;0.027;0.011;0.000;0.000;0.000;0.000;0.075;0.108;0.000;0.085;0.007;0.000;0.275;0.242;0.008;0.004;0.029;0.024;0.011;0.000;0.000;0.160;0.150;sad;2
21.865;0.810;0.852;0.037;0.049;0.017;0.011;0.000;0.000;0.000;0.000;0.087;0.145;0.016;0.107;0.000;0.000;0.294;0.252;0.022;0.007;0.036;0.036;0.011;0.000;0.000;0.165;0.155;sad;2
21.893;0.849;0.854;0.038;0.052;0.021;0.011;0.000;0.000;0.000;0.000;0.085;0.091;0.041;0.131;0.000;0.000;0.303;0.268;0.021;0.007;0.052;0.032;0.011;0.000;0.000;0.203;0.188;sad;2
21.922;0.849;0.854;0.038;0.052;0.021;0.011;0.000;0.000;0.000;0.000;0.085;0.091;0.041;0.131;0.000;0.000;0.303;0.268;0.021;0.007;0.052;0.032;0.011;0.000;0.000;0.203;0.188;sad;2
21.950;0.877;0.852;0.038;0.061;0.024;0.011;0.000;0.000;0.000;0.000;0.105;0.071;0.015;0.106;0.000;0.000;0.316;0.272;0.025;0.009;0.055;0.030;0.021;0.000;0.000;0.181;0.151;sad;2
21.978;0.989;0.979;0.038;0.049;0.025;0.011;0.000;0.000;0.000;0.000;0.019;0.006;0.000;0.036;0.054;0.000;0.310;0.268;0.020;0.009;0.033;0.029;0.017;0.000;0.000;0.133;0.114;natural;2
22.005;0.999;0.998;0.033;0.044;0.026;0.011;0.000;0.000;0.000;0.000;0.002;0.001;0.000;0.000;0.147;0.057;0.292;0.256;0.015;0.007;0.009;0.009;0.015;0.000;0.000;0.048;0.036;natural;2
22.033;1.000;1.000;0.030;0.041;0.017;0.011;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.147;0.057;0.287;0.255;0.011;0.005;0.003;0.012;0.013;0.000;0.000;0.088;0.076;natural;2
22.061;1.000;1.000;0.034;0.040;0.021;0.011;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.124;0.034;0.285;0.254;0.010;0.004;0.002;0.018;0.012;0.000;0.000;0.101;0.108;natural;2
22.090;1.000;1.000;0.034;0.040;0.021;0.011;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.124;0.034;0.285;0.254;0.010;0.004;0.002;0.018;0.012;0.000;0.000;0.101;0.108;natural;2
22.118;1.000;0.992;0.036;0.048;0.015;0.011;0.000;0.000;0.000;0.000;0.010;0.000;0.000;0.000;0.108;0.018;0.297;0.267;0.012;0.007;0.006;0.021;0.012;0.000;0.000;0.141;0.146;natural;2
22.147;0.964;0.977;0.037;0.051;0.021;0.011;0.000;0.000;0.000;0.000;0.014;0.035;0.000;0.081;0.012;0.000;0.304;0.271;0.013;0.007;0.019;0.023;0.021;0.000;0.000;0.088;0.080;natural;2
22.173;0.880;0.866;0.037;0.053;0.031;0.021;0.000;0.000;0.000;0.000;0.099;0.075;0.101;0.194;0.000;0.000;0.294;0.267;0.011;0.007;0.033;0.024;0.033;0.000;0.000;0.034;0.019;natural;2
22.201;0.867;0.803;0.037;0.061;0.035;0.024;0.000;0.000;0.000;0.000;0.196;0.087;0.103;0.199;0.000;0.000;0.280;0.253;0.010;0.006;0.051;0.025;0.036;0.000;0.000;0.014;0.012;natural;2
22.229;0.727;0.706;0.048;0.071;0.037;0.026;0.000;0.000;0.000;0.000;0.210;0.175;0.091;0.187;0.000;0.000;0.271;0.244;0.009;0.006;0.055;0.036;0.037;0.000;0.000;0.011;0.011;natural;2
22.257;0.727;0.706;0.048;0.071;0.037;0.026;0.000;0.000;0.000;0.000;0.210;0.175;0.091;0.187;0.000;0.000;0.271;0.244;0.009;0.006;0.055;0.036;0.037;0.000;0.000;0.011;0.011;natural;2
22.285;0.743;0.716;0.045;0.068;0.037;0.027;0.000;0.000;0.000;0.000;0.207;0.164;0.059;0.155;0.000;0.000;0.273;0.244;0.011;0.009;0.044;0.040;0.038;0.000;0.000;0.011;0.011;natural;2
22.314;0.748;0.728;0.043;0.063;0.038;0.027;0.000;0.000;0.000;0.000;0.193;0.160;0.056;0.151;0.000;0.000;0.254;0.238;0.010;0.008;0.038;0.041;0.049;0.000;0.000;0.011;0.002;natural;2
22.340;0.717;0.711;0.050;0.071;0.038;0.027;0.000;0.000;0.000;0.000;0.187;0.179;0.031;0.126;0.000;0.000;0.253;0.234;0.011;0.010;0.051;0.049;0.044;0.000;0.000;0.011;0.009;natural;2
22.368;0.685;0.685;0.045;0.069;0.038;0.027;0.000;0.000;0.000;0.000;0.199;0.198;0.031;0.126;0.000;0.000;0.256;0.236;0.013;0.009;0.040;0.052;0.041;0.000;0.000;0.011;0.002;natural;2
22.396;0.654;0.679;0.042;0.067;0.038;0.027;0.000;0.000;0.000;0.000;0.201;0.237;0.029;0.124;0.000;0.000;0.252;0.233;0.011;0.009;0.040;0.053;0.050;0.000;0.000;0.011;0.008;natural;2
22.424;0.650;0.689;0.049;0.072;0.038;0.027;0.000;0.000;0.000;0.000;0.190;0.244;0.006;0.100;0.000;0.000;0.252;0.237;0.010;0.008;0.040;0.074;0.053;0.000;0.000;0.011;0.010;natural;2
22.452;0.650;0.689;0.049;0.072;0.038;0.027;0.000;0.000;0.000;0.000;0.190;0.244;0.006;0.100;0.000;0.000;0.252;0.237;0.010;0.008;0.040;0.074;0.053;0.000;0.000;0.011;0.010;natural;2
22.481;0.614;0.657;0.052;0.074;0.033;0.027;0.000;0.000;0.000;0.000;0.209;0.266;0.006;0.100;0.000;0.000;0.259;0.247;0.011;0.010;0.061;0.068;0.054;0.000;0.000;0.011;0.010;natural;2
22.508;0.635;0.674;0.053;0.071;0.035;0.027;0.000;0.000;0.000;0.000;0.200;0.252;0.006;0.100;0.000;0.000;0.261;0.248;0.010;0.008;0.058;0.066;0.047;0.000;0.000;0.011;0.003;natural;2
22.535;0.660;0.691;0.054;0.074;0.036;0.027;0.000;0.000;0.000;0.000;0.189;0.232;0.008;0.101;0.000;0.000;0.262;0.254;0.009;0.007;0.079;0.076;0.051;0.000;0.000;0.011;0.007;natural;2
22.563;0.630;0.638;0.046;0.071;0.037;0.027;0.000;0.000;0.000;0.000;0.219;0.229;0.000;0.082;0.012;0.000;0.263;0.253;0.011;0.010;0.057;0.067;0.053;0.000;0.000;0.011;0.003;natural;2
22.591;0.647;0.680;0.042;0.073;0.037;0.027;0.000;0.000;0.000;0.000;0.194;0.240;0.000;0.081;0.012;0.000;0.264;0.250;0.012;0.009;0.048;0.066;0.046;0.000;0.000;0.011;0.001;natural;2
22.619;0.647;0.680;0.042;0.073;0.037;0.027;0.000;0.000;0.000;0.000;0.194;0.240;0.000;0.081;0.012;0.000;0.264;0.250;0.012;0.009;0.048;0.066;0.046;0.000;0.000;0.011;0.001;natural;2
22.648;0.582;0.660;0.040;0.070;0.038;0.027;0.000;0.000;0.000;0.000;0.206;0.304;0.000;0.081;0.012;0.000;0.261;0.238;0.013;0.008;0.044;0.060;0.042;0.000;0.000;0.011;0.000;natural;2
22.675;0.540;0.527;0.048;0.068;0.038;0.027;0.000;0.000;0.000;0.000;0.290;0.274;0.000;0.073;0.020;0.000;0.259;0.230;0.014;0.010;0.051;0.074;0.040;0.000;0.000;0.011;0.000;natural;2
22.702;0.521;0.519;0.043;0.067;0.038;0.027;0.000;0.000;0.000;0.000;0.292;0.289;0.000;0.062;0.032;0.000;0.254;0.229;0.012;0.009;0.046;0.078;0.048;0.000;0.000;0.011;0.000;natural;2
22.730;0.543;0.540;0.041;0.066;0.038;0.027;0.000;0.000;0.000;0.000;0.280;0.277;0.000;0.062;0.032;0.000;0.250;0.228;0.011;0.008;0.035;0.074;0.043;0.000;0.000;0.011;0.000;natural;2
22.758;0.543;0.540;0.041;0.066;0.038;0.027;0.000;0.000;0.000;0.000;0.280;0.277;0.000;0.062;0.032;0.000;0.250;0.228;0.011;0.008;0.035;0.074;0.043;0.000;0.000;0.011;0.000;natural;2
22.786;0.544;0.534;0.040;0.066;0.038;0.027;0.000;0.000;0.000;0.000;0.288;0.276;0.000;0.059;0.035;0.000;0.251;0.227;0.010;0.008;0.037;0.071;0.041;0.000;0.000;0.011;0.000;natural;2
22.814;0.561;0.551;0.039;0.066;0.038;0.027;0.000;0.000;0.000;0.000;0.278;0.266;0.000;0.060;0.034;0.000;0.251;0.223;0.011;0.007;0.038;0.077;0.040;0.000;0.000;0.011;0.005;natural;2
22.842;0.568;0.557;0.039;0.066;0.038;0.027;0.000;0.000;0.000;0.000;0.277;0.262;0.000;0.059;0.035;0.000;0.248;0.217;0.012;0.007;0.049;0.063;0.048;0.000;0.000;0.011;0.003;natural;2
22.869;0.561;0.563;0.038;0.065;0.038;0.027;0.000;0.000;0.000;0.000;0.264;0.267;0.000;0.051;0.043;0.000;0.246;0.216;0.013;0.009;0.045;0.064;0.051;0.000;0.000;0.011;0.006;natural;2
22.897;0.572;0.573;0.038;0.065;0.038;0.027;0.000;0.000;0.000;0.000;0.258;0.259;0.000;0.040;0.053;0.000;0.252;0.217;0.014;0.011;0.043;0.074;0.053;0.000;0.000;0.011;0.008;natural;2
22.925;0.572;0.573;0.038;0.065;0.038;0.027;0.000;0.000;0.000;0.000;0.258;0.259;0.000;0.040;0.053;0.000;0.252;0.217;0.014;0.011;0.043;0.074;0.053;0.000;0.000;0.011;0.008;natural;2
22.954;0.572;0.598;0.038;0.071;0.038;0.027;0.000;0.000;0.000;0.000;0.244;0.278;0.000;0.029;0.065;0.000;0.249;0.216;0.020;0.012;0.051;0.070;0.045;0.000;0.000;0.021;0.009;natural;2
22.982;0.528;0.507;0.038;0.069;0.038;0.027;0.000;0.000;0.000;0.000;0.307;0.283;0.000;0.023;0.071;0.000;0.247;0.216;0.017;0.011;0.046;0.068;0.042;0.000;0.000;0.032;0.010;natural;2
23.009;0.556;0.521;0.038;0.061;0.032;0.027;0.000;0.000;0.000;0.000;0.312;0.270;0.000;0.016;0.079;0.000;0.246;0.215;0.014;0.010;0.036;0.076;0.048;0.000;0.000;0.036;0.010;natural;2
23.036;0.550;0.498;0.038;0.062;0.034;0.027;0.000;0.000;0.000;0.000;0.332;0.274;0.000;0.008;0.086;0.000;0.247;0.217;0.015;0.009;0.037;0.062;0.051;0.000;0.000;0.032;0.011;natural;2
23.064;0.499;0.478;0.038;0.063;0.036;0.027;0.000;0.000;0.000;0.000;0.324;0.300;0.000;0.008;0.086;0.000;0.246;0.213;0.020;0.011;0.049;0.057;0.053;0.000;0.000;0.036;0.021;natural;2
23.092;0.511;0.476;0.038;0.070;0.036;0.027;0.000;0.000;0.000;0.000;0.331;0.294;0.000;0.008;0.086;0.000;0.239;0.210;0.024;0.012;0.045;0.055;0.053;0.000;0.000;0.033;0.018;natural;2
23.121;0.511;0.476;0.038;0.070;0.036;0.027;0.000;0.000;0.000;0.000;0.331;0.294;0.000;0.008;0.086;0.000;0.239;0.210;0.024;0.012;0.045;0.055;0.053;0.000;0.000;0.033;0.018;natural;2
